,PRODUCT_LIBRARY_KEY,CLIENT_ID,PRODUCT_DESCRIPTION_x,SIZE_RAW_x,SIZE_VALUE,PACK_RAW_x,AGE,ProductKey,PRODUCT_DESCRIPTION_y,SIZE_RAW_y,PACK_RAW_y
118,3716,,G DUB BEAUJLAS MORGON FLOWER,750 M,0.75,12.0,,3716,G DUB BEAUJLAS MORGON FLOWER,750 M,12.0
119,3717,,G DUB BEAUJLAS MORGON JEAN DESC,750 M,0.75,12.0,,3717,G DUB BEAUJLAS MORGON JEAN DESC,750 M,12.0
120,3718,,G DUB MORGON JEAN DESCOMBES,750 M,0.75,12.0,,3718,G DUB MORGON JEAN DESCOMBES,750 M,12.0
121,3719,,G DUB PINOT NOIR,750 M,0.75,12.0,,3719,G DUB PINOT NOIR,750 M,12.0
122,3720,,G DUB P FUISSE,750 M,0.75,12.0,,3720,G DUB P FUISSE,750 M,12.0
123,3721,,G DUB RED TABLE,1.5 L,1.5,6.0,,3721,G DUB RED TABLE,1.5 L,6.0
124,3722,,G DUB RED TABLE,750 M,0.75,12.0,,3722,G DUB RED TABLE,750 M,12.0
125,3723,,G DUB RSV SYRAH,750 M,0.75,12.0,,3723,G DUB RSV SYRAH,750 M,12.0
126,3724,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3724,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
127,3725,,G DUB WHITE TABLE,750 M,0.75,12.0,,3725,G DUB WHITE TABLE,750 M,12.0
128,3726,,ZZ G DUB MORGON DES VERSAUDS,750 M,0.75,12.0,,3726,ZZ G DUB MORGON DES VERSAUDS,750 M,12.0
129,3727,,G DUB BEAUJLAS ST AMOUR,750 M,0.75,12.0,,3727,G DUB BEAUJLAS ST AMOUR,750 M,12.0
130,3728,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3728,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
131,3729,,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,0.75,12.0,,3729,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,12.0
132,3730,,G DUB BEAUJLAS NOUV TRAY,750 M,0.75,12.0,,3730,G DUB BEAUJLAS NOUV TRAY,750 M,12.0
133,3731,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3731,G DUB BEAUJLAS NOUV,750 M,12.0
134,3732,,G DUB BEAUJLAS NOUV ROSE,750 M,0.75,12.0,,3732,G DUB BEAUJLAS NOUV ROSE,750 M,12.0
135,3733,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3733,G DUB BEAUJLAS FLOWER,750 M,12.0
136,3734,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3734,G DUB BEAUJLAS FLOWER,750 M,12.0
137,3735,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3735,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
138,3736,,G DUB BEAUJLAS NOUV COSTCO,750 M,0.75,12.0,,3736,G DUB BEAUJLAS NOUV COSTCO,750 M,12.0
139,3737,,KIRKLAND RIOJA,750 M,0.75,12.0,,3737,KIRKLAND RIOJA,750 M,12.0
140,3738,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3738,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
141,3739,,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,0.75,12.0,,3739,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,12.0
142,3740,,G DUB BEAUJLAS NOUV TRAY,750 M,0.75,12.0,,3740,G DUB BEAUJLAS NOUV TRAY,750 M,12.0
143,3741,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3741,G DUB BEAUJLAS NOUV,750 M,12.0
144,3742,,G DUB BEAUJLAS NOUV ROSE,750 M,0.75,12.0,,3742,G DUB BEAUJLAS NOUV ROSE,750 M,12.0
145,3743,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3743,G DUB BEAUJLAS FLOWER,750 M,12.0
146,3744,,Stones Ginger Wine 750/12,750 M,0.75,12.0,,3744,Stones Ginger Wine 750/12,750 M,12.0
147,3745,,CLUB/COSTCO G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3745,CLUB/COSTCO G DUB BEAUJLAS NOUV,750 M,12.0
148,3746,,KIRKLAND RIOJA,750 M,0.75,12.0,,3746,KIRKLAND RIOJA,750 M,12.0
149,3747,,G DUB BEAUJ 6/4PK,187 M,,24.0,,3747,G DUB BEAUJ 6/4PK,187 M,24.0
150,3748,,G DUB BEAUJ NOUVEAU,750 M,0.75,12.0,,3748,G DUB BEAUJ NOUVEAU,750 M,12.0
151,3749,,G DUB BEAUJ NOUVEAU,750 M,0.75,12.0,,3749,G DUB BEAUJ NOUVEAU,750 M,12.0
152,3750,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3750,G DUB BEAUJLAS NOUV,750 M,12.0
153,3751,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3751,G DUB BEAUJLAS NOUV,750 M,12.0
154,3752,,G DUB BEAUJLAS NOUV ROSE,750 M,0.75,12.0,,3752,G DUB BEAUJLAS NOUV ROSE,750 M,12.0
155,3753,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3753,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
156,3754,,G DUB BEAUJLAS VILLAGES,750 M,0.75,12.0,,3754,G DUB BEAUJLAS VILLAGES,750 M,12.0
157,3755,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3755,G DUB BEAUJLAS FLOWER,750 M,12.0
158,3756,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3756,G DUB BEAUJLAS FLOWER,750 M,12.0
159,3757,,G DUB CAB SAUV,750 M,0.75,12.0,,3757,G DUB CAB SAUV,750 M,12.0
160,3758,,G DUB COTE DU RHONE ROUGE,750 M,0.75,12.0,,3758,G DUB COTE DU RHONE ROUGE,750 M,12.0
161,3759,,G DUB WH BLEND,1.5 L,1.5,6.0,,3759,G DUB WH BLEND,1.5 L,6.0
162,3760,,G DUB MACON VILLAGE,750 M,0.75,12.0,,3760,G DUB MACON VILLAGE,750 M,12.0
163,3761,,G DUB BEAUJLAS MORGON FLOWER,750 M,0.75,12.0,,3761,G DUB BEAUJLAS MORGON FLOWER,750 M,12.0
164,3762,,G DUB BEAUJLAS MORGON JEAN DESC,750 M,0.75,12.0,,3762,G DUB BEAUJLAS MORGON JEAN DESC,750 M,12.0
165,3763,,G DUB MORGON JEAN DESCOMBES,750 M,0.75,12.0,,3763,G DUB MORGON JEAN DESCOMBES,750 M,12.0
166,3764,,G DUB PINOT NOIR,750 M,0.75,12.0,,3764,G DUB PINOT NOIR,750 M,12.0
167,3765,,G DUB P FUISSE,750 M,0.75,12.0,,3765,G DUB P FUISSE,750 M,12.0
168,3766,,G DUB RED TABLE,1.5 L,1.5,6.0,,3766,G DUB RED TABLE,1.5 L,6.0
169,3767,,G DUB RED TABLE,750 M,0.75,12.0,,3767,G DUB RED TABLE,750 M,12.0
170,3768,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3768,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
171,3769,,G DUB WHITE TABLE,750 M,0.75,12.0,,3769,G DUB WHITE TABLE,750 M,12.0
172,3770,,ZZ G DUB MORGON DES VERSAUDS,750 M,0.75,12.0,,3770,ZZ G DUB MORGON DES VERSAUDS,750 M,12.0
173,3771,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3771,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
174,3772,,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,0.75,12.0,,3772,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,12.0
175,3773,,G DUB BEAUJLAS NOUV TRAY,750 M,0.75,12.0,,3773,G DUB BEAUJLAS NOUV TRAY,750 M,12.0
176,3774,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3774,G DUB BEAUJLAS NOUV,750 M,12.0
177,3775,,G DUB BEAUJLAS NOUV ROSE,750 M,0.75,12.0,,3775,G DUB BEAUJLAS NOUV ROSE,750 M,12.0
178,3776,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3776,G DUB BEAUJLAS FLOWER,750 M,12.0
179,3777,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3777,G DUB BEAUJLAS FLOWER,750 M,12.0
180,3778,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3778,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
181,3779,,G DUB BEAUJLAS NOUV COSTCO,750 M,0.75,12.0,,3779,G DUB BEAUJLAS NOUV COSTCO,750 M,12.0
182,3780,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3780,G DUB BEAUJLAS NOUV,750 M,12.0
183,3781,,Stones Ginger Wine 750/12,750 M,0.75,12.0,,3781,Stones Ginger Wine 750/12,750 M,12.0
184,3782,,CLUB/COSTCO G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3782,CLUB/COSTCO G DUB BEAUJLAS NOUV,750 M,12.0
185,3783,,KIRKLAND RIOJA,750 M,0.75,12.0,,3783,KIRKLAND RIOJA,750 M,12.0
186,3784,,G DUB BEAUJ 6/4PK,187 M,,24.0,,3784,G DUB BEAUJ 6/4PK,187 M,24.0
187,3785,,G DUB BEAUJ NOUVEAU,750 M,0.75,12.0,,3785,G DUB BEAUJ NOUVEAU,750 M,12.0
188,3786,,G DUB BEAUJ NOUVEAU,750 M,0.75,12.0,,3786,G DUB BEAUJ NOUVEAU,750 M,12.0
189,3787,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3787,G DUB BEAUJLAS NOUV,750 M,12.0
190,3788,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3788,G DUB BEAUJLAS NOUV,750 M,12.0
191,3789,,G DUB BEAUJLAS NOUV ROSE,750 M,0.75,12.0,,3789,G DUB BEAUJLAS NOUV ROSE,750 M,12.0
192,3790,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3790,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
193,3791,,G DUB BEAUJLAS VILLAGES,750 M,0.75,12.0,,3791,G DUB BEAUJLAS VILLAGES,750 M,12.0
194,3792,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3792,G DUB BEAUJLAS FLOWER,750 M,12.0
195,3793,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3793,G DUB BEAUJLAS FLOWER,750 M,12.0
196,3794,,G DUB CAB SAUV,750 M,0.75,12.0,,3794,G DUB CAB SAUV,750 M,12.0
197,3795,,G DUB COTE DU RHONE ROUGE,750 M,0.75,12.0,,3795,G DUB COTE DU RHONE ROUGE,750 M,12.0
198,3796,,G DUB WH BLEND,1.5 L,1.5,6.0,,3796,G DUB WH BLEND,1.5 L,6.0
199,3797,,G DUB MACON VILLAGE,750 M,0.75,12.0,,3797,G DUB MACON VILLAGE,750 M,12.0
200,3798,,G DUB BEAUJLAS MORGON FLOWER,750 M,0.75,12.0,,3798,G DUB BEAUJLAS MORGON FLOWER,750 M,12.0
201,3799,,G DUB BEAUJLAS MORGON JEAN DESC,750 M,0.75,12.0,,3799,G DUB BEAUJLAS MORGON JEAN DESC,750 M,12.0
202,3800,,G DUB MORGON JEAN DESCOMBES,750 M,0.75,12.0,,3800,G DUB MORGON JEAN DESCOMBES,750 M,12.0
203,3801,,G DUB PINOT NOIR,750 M,0.75,12.0,,3801,G DUB PINOT NOIR,750 M,12.0
204,3802,,G DUB P FUISSE,750 M,0.75,12.0,,3802,G DUB P FUISSE,750 M,12.0
205,3803,,G DUB RED TABLE,1.5 L,1.5,6.0,,3803,G DUB RED TABLE,1.5 L,6.0
206,3804,,G DUB RED TABLE,750 M,0.75,12.0,,3804,G DUB RED TABLE,750 M,12.0
207,3805,,G DUB RSV SYRAH,750 M,0.75,12.0,,3805,G DUB RSV SYRAH,750 M,12.0
208,3806,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3806,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
209,3807,,G DUB WHITE TABLE,750 M,0.75,12.0,,3807,G DUB WHITE TABLE,750 M,12.0
210,3808,,ZZ G DUB MORGON DES VERSAUDS,750 M,0.75,12.0,,3808,ZZ G DUB MORGON DES VERSAUDS,750 M,12.0
211,3809,,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,0.75,12.0,,3809,G DUB BEAUJLAS NOUV WHOLE FOODS,750 M,12.0
212,3810,,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,0.75,12.0,,3810,G DUB BEAUJLAS NOUV ROSE WHOLE FOODS,750 M,12.0
213,3811,,G DUB BEAUJLAS NOUV TRAY,750 M,0.75,12.0,,3811,G DUB BEAUJLAS NOUV TRAY,750 M,12.0
214,3812,,G DUB BEAUJLAS NOUV,750 M,0.75,12.0,,3812,G DUB BEAUJLAS NOUV,750 M,12.0
215,3813,,G DUB BEAUJLAS NOUV ROSE,750 M,0.75,12.0,,3813,G DUB BEAUJLAS NOUV ROSE,750 M,12.0
216,3814,,G DUB BEAUJLAS FLOWER,750 M,0.75,12.0,,3814,G DUB BEAUJLAS FLOWER,750 M,12.0
217,3815,,KIRKLAND SIG RIOJA RESERVA,750ML,0.75,12.0,,3815,KIRKLAND SIG RIOJA RESERVA,750ML,12.0
218,3816,,DUBOEUF ST AMOUR FLOWER CRU,750ML,0.75,12.0,,3816,DUBOEUF ST AMOUR FLOWER CRU,750ML,12.0
219,3817,,GRANITE HILL PETITE SIRAH,750ML,0.75,12.0,,3817,GRANITE HILL PETITE SIRAH,750ML,12.0
220,3818,,GRANITE HILL MERLOT,750ML,0.75,12.0,,3818,GRANITE HILL MERLOT,750ML,12.0
221,3819,,DUBOEUF JULIENAS,750ML,0.75,12.0,,3819,DUBOEUF JULIENAS,750ML,12.0
222,3820,,DUBOEUF BEAUJOLAIS ROSE NOUVEAU,750ML,0.75,12.0,,3820,DUBOEUF BEAUJOLAIS ROSE NOUVEAU,750ML,12.0
223,3821,,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,0.75,12.0,,3821,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,12.0
224,3822,,DUBOEUF JEAN-ERNEST DESCOMBES,750ML,0.75,12.0,,3822,DUBOEUF JEAN-ERNEST DESCOMBES,750ML,12.0
225,3823,,GRANITE HILL CHARDONNAY,750ML,0.75,12.0,,3823,GRANITE HILL CHARDONNAY,750ML,12.0
226,3824,,GRANITE HILL CABERNET,750ML,0.75,12.0,,3824,GRANITE HILL CABERNET,750ML,12.0
227,3825,,GRANITE HILL PINOT NOIR,750ML,0.75,12.0,,3825,GRANITE HILL PINOT NOIR,750ML,12.0
228,3826,,DUBOEUF BEAUJOLAIS VILLAGE,750ML,0.75,12.0,,3826,DUBOEUF BEAUJOLAIS VILLAGE,750ML,12.0
229,3827,,DUBOEUF MACON VILLAGE,750ML,0.75,12.0,,3827,DUBOEUF MACON VILLAGE,750ML,12.0
230,3828,,DUBOEUF POUILLY FUISSE,750ML,0.75,12.0,,3828,DUBOEUF POUILLY FUISSE,750ML,12.0
231,3829,,GRANITE HILL PETITE SIRAH,750ML,0.75,12.0,,3829,GRANITE HILL PETITE SIRAH,750ML,12.0
232,3830,,CINCO RED BLEND,750ML,0.75,12.0,,3830,CINCO RED BLEND,750ML,12.0
233,3831,,GRANITE HILL MERLOT,750ML,0.75,12.0,,3831,GRANITE HILL MERLOT,750ML,12.0
234,3832,,GRANITE HILL ZINFANDEL,750ML,0.75,12.0,,3832,GRANITE HILL ZINFANDEL,750ML,12.0
235,3833,,UNO SAUVIGNON BLANC,750ML,0.75,12.0,,3833,UNO SAUVIGNON BLANC,750ML,12.0
236,3834,,GRANITE HILL CABERNET,750ML,0.75,12.0,,3834,GRANITE HILL CABERNET,750ML,12.0
237,3835,,LA PINCOYA SAUVIGNON BLANC,750ML,0.75,12.0,,3835,LA PINCOYA SAUVIGNON BLANC,750ML,12.0
238,3836,,GRANITE HILL PINOT GRIGIO,750ML,0.75,12.0,,3836,GRANITE HILL PINOT GRIGIO,750ML,12.0
239,3837,,GRANITE HILL PINOT NOIR,750ML,0.75,12.0,,3837,GRANITE HILL PINOT NOIR,750ML,12.0
240,3838,,GREENALLS LONDON DRY GIN,1.75L,1.75,6.0,,3838,GREENALLS LONDON DRY GIN,1.75L,6.0
241,3839,,KIRKLAND RIOJA RESERVA,750ML,0.75,12.0,,3839,KIRKLAND RIOJA RESERVA,750ML,12.0
242,3840,,DUBOEUF CHENAS,750ML,0.75,12.0,,3840,DUBOEUF CHENAS,750ML,12.0
243,3841,,PASCUAL TOSO EST MALBEC,750ML,0.75,12.0,,3841,PASCUAL TOSO EST MALBEC,750ML,12.0
244,3842,,DUBOEUF MACON VILLAGE,750ML,0.75,12.0,,3842,DUBOEUF MACON VILLAGE,750ML,12.0
245,3843,,DUBOEUF POUILLY FUISSE,750ML,0.75,12.0,,3843,DUBOEUF POUILLY FUISSE,750ML,12.0
246,3844,,DUBOEUF LA CUVEE BLANC,750ML,0.75,12.0,,3844,DUBOEUF LA CUVEE BLANC,750ML,12.0
247,3845,,DUBOEUF LA CUVEE ROUGE,750ML,0.75,12.0,,3845,DUBOEUF LA CUVEE ROUGE,750ML,12.0
248,3846,,DUBOEUF BROUILLY FLOWER CRU,750ML,0.75,12.0,,3846,DUBOEUF BROUILLY FLOWER CRU,750ML,12.0
249,3847,,DUBOEUF CLOS QUARTRE VENTS FLEURIE,750ML,0.75,12.0,,3847,DUBOEUF CLOS QUARTRE VENTS FLEURIE,750ML,12.0
250,3848,,DUBOEUF JULIENAS,750ML,0.75,12.0,,3848,DUBOEUF JULIENAS,750ML,12.0
251,3849,,DUBOEUF LA MADONE,750ML,0.75,12.0,,3849,DUBOEUF LA MADONE,750ML,12.0
252,3850,,DUBOEUF DOM DU POURPRE,750ML,0.75,12.0,,3850,DUBOEUF DOM DU POURPRE,750ML,12.0
253,3851,,DUBOEUF DOMAINE DU PARADIS,750ML,0.75,12.0,,3851,DUBOEUF DOMAINE DU PARADIS,750ML,12.0
254,3852,,DUBOEUF DOM MARTINGALE BROUILLY,750ML,0.75,12.0,,3852,DUBOEUF DOM MARTINGALE BROUILLY,750ML,12.0
255,3853,,DUBOEUF BEAUJOLAIS ROSE NOUVEAU,750ML,0.75,12.0,,3853,DUBOEUF BEAUJOLAIS ROSE NOUVEAU,750ML,12.0
256,3854,,DUBOEUF DOM DE PONTHEAUX CHIROUBLES,750ML,0.75,12.0,,3854,DUBOEUF DOM DE PONTHEAUX CHIROUBLES,750ML,12.0
257,3855,,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,0.75,12.0,,3855,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,12.0
258,3856,,DUBOEUF DOM ROCHE NOIRE,750ML,0.75,12.0,,3856,DUBOEUF DOM ROCHE NOIRE,750ML,12.0
259,3857,,DUBOEUF CHATEAU SAINT AMOUR,750ML,0.75,12.0,,3857,DUBOEUF CHATEAU SAINT AMOUR,750ML,12.0
260,3858,,DUBOEUF CHIROUBLES FLOWER CRU,750ML,0.75,12.0,,3858,DUBOEUF CHIROUBLES FLOWER CRU,750ML,12.0
261,3859,,DUBOEUF DOM DES QUATRE VENTS,750ML,0.75,12.0,,3859,DUBOEUF DOM DES QUATRE VENTS,750ML,12.0
262,3860,,DUBOEUF MOULIN-A VENT,750ML,0.75,12.0,,3860,DUBOEUF MOULIN-A VENT,750ML,12.0
263,3861,,DUBOEUF MORGON,750ML,0.75,12.0,,3861,DUBOEUF MORGON,750ML,12.0
264,3862,,DUBOEUF BEAUJOLAIS NOUVEAU (COSTCO),750ML,0.75,12.0,,3862,DUBOEUF BEAUJOLAIS NOUVEAU (COSTCO),750ML,12.0
265,3863,,DUBOEUF DOMAINE DU RIAZ,750ML,0.75,12.0,,3863,DUBOEUF DOMAINE DU RIAZ,750ML,12.0
266,3864,,DUBOEUF CHATEAU DES CAPITANS,750ML,0.75,12.0,,3864,DUBOEUF CHATEAU DES CAPITANS,750ML,12.0
267,3865,,DUBOEUF CHATEAU D'OUILLY,750ML,0.75,12.0,,3865,DUBOEUF CHATEAU D'OUILLY,750ML,12.0
268,3866,,DUBOEUF LES CLOS DEVOLUET DURAND,750ML,0.75,12.0,,3866,DUBOEUF LES CLOS DEVOLUET DURAND,750ML,12.0
269,3867,,DUBOEUF DOM MONT CHAVY,750ML,0.75,12.0,,3867,DUBOEUF DOM MONT CHAVY,750ML,12.0
270,3868,,DUBOEUF DOM COTES DE BERCHOUX,750ML,0.75,12.0,,3868,DUBOEUF DOM COTES DE BERCHOUX,750ML,12.0
271,3869,,DUBOEUF DOM JAVERNIERES,750ML,0.75,12.0,,3869,DUBOEUF DOM JAVERNIERES,750ML,12.0
272,3870,,DUBOEUF DOM DES ROSIERS,750ML,0.75,12.0,,3870,DUBOEUF DOM DES ROSIERS,750ML,12.0
273,3871,,DUBOEUF REGNIE,750ML,0.75,12.0,,3871,DUBOEUF REGNIE,750ML,12.0
274,3872,,DUBOEUF CHATEAU SAINT AMOUR,750ML,0.75,12.0,,3872,DUBOEUF CHATEAU SAINT AMOUR,750ML,12.0
275,3873,,DUBOEUF BEAUJOLAIS TJ,750ML,0.75,12.0,,3873,DUBOEUF BEAUJOLAIS TJ,750ML,12.0
276,3874,,KIRKLAND RIOJA RESERVA,750ML,0.75,12.0,,3874,KIRKLAND RIOJA RESERVA,750ML,12.0
277,3875,,DUBOEUF BEAU NOUVEAU (WF),750ML,0.75,12.0,,3875,DUBOEUF BEAU NOUVEAU (WF),750ML,12.0
278,3876,,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,0.75,12.0,,3876,DUBOEUF BEAUJOLAIS NOUVEAU,750ML,12.0
279,3877,,DUBOEUF BEAUJOLAIS VILLAGE,750ML,0.75,12.0,,3877,DUBOEUF BEAUJOLAIS VILLAGE,750ML,12.0
280,3878,,DUBOEUF BROUILLY,750ML,0.75,12.0,,3878,DUBOEUF BROUILLY,750ML,12.0
281,3879,,DUBOEUF FLEURIE,750ML,0.75,12.0,,3879,DUBOEUF FLEURIE,750ML,12.0
282,3880,,DUBOEUF MORGON,750ML,0.75,12.0,,3880,DUBOEUF MORGON,750ML,12.0
283,3881,,DUBOEUF MOULIN-A VENT 07,750ML,0.75,12.0,,3881,DUBOEUF MOULIN-A VENT 07,750ML,12.0
284,3882,,DUBOEUF POUILLY FUISSE,750ML,0.75,12.0,,3882,DUBOEUF POUILLY FUISSE,750ML,12.0
285,3883,,DUBOEUF MACON VILLAGE,750ML,0.75,12.0,,3883,DUBOEUF MACON VILLAGE,750ML,12.0
286,3884,,DUBOEUF LA CUVEE BLANC,750ML,0.75,12.0,,3884,DUBOEUF LA CUVEE BLANC,750ML,12.0
287,3885,,PASCUAL TOSO MALBEC 750ML,750ML,0.75,12.0,,3885,PASCUAL TOSO MALBEC 750ML,750ML,12.0
288,3886,,PASCUAL TOSO CHARD MENDOZA 750ML,750ML,0.75,12.0,,3886,PASCUAL TOSO CHARD MENDOZA 750ML,750ML,12.0
289,3887,,PASCUAL TOSO CAB SAUV RSV 15 750ML,750ML,0.75,12.0,,3887,PASCUAL TOSO CAB SAUV RSV 15 750ML,750ML,12.0
290,3888,,PASCUAL TOSO CAB SAUV 16 750ML,750ML,0.75,12.0,,3888,PASCUAL TOSO CAB SAUV 16 750ML,750ML,12.0
291,3889,,PASCUAL TOSO MALBEC RSV 17 750ML,750ML,0.75,12.0,,3889,PASCUAL TOSO MALBEC RSV 17 750ML,750ML,12.0
292,3890,,PASCUAL TOSO MALBEC 750ML,750ML,0.75,12.0,,3890,PASCUAL TOSO MALBEC 750ML,750ML,12.0
293,3891,,PASCUAL TOSO FINCA PEDREGAL 06 6B 750ML,750ML,0.75,6.0,,3891,PASCUAL TOSO FINCA PEDREGAL 06 6B 750ML,750ML,6.0
294,3892,,PASCUAL TOSO MALBEC RSV 17 750ML,750ML,0.75,12.0,,3892,PASCUAL TOSO MALBEC RSV 17 750ML,750ML,12.0
295,3893,,G DUBOEUF BEAUJOLAIS 19,750ML,0.75,12.0,,3893,G DUBOEUF BEAUJOLAIS 19,750ML,12.0
296,3894,,ZZ G DUBEOUF CH D'OUILLY NOUVEAU,750ML,0.75,12.0,,3894,ZZ G DUBEOUF CH D'OUILLY NOUVEAU,750ML,12.0
297,3895,,ZZ G DUBEOUF DOM TROIS VALLONS NOUVEAU,750ML,0.75,12.0,,3895,ZZ G DUBEOUF DOM TROIS VALLONS NOUVEAU,750ML,12.0
298,3896,,ZZ G DUBOEUF NOUVEAU WHOLE FOODS,750ML,0.75,12.0,,3896,ZZ G DUBOEUF NOUVEAU WHOLE FOODS,750ML,12.0
299,3897,,ZZ G DUBOEUF NOUVEAU COSTCO,750ML,0.75,12.0,,3897,ZZ G DUBOEUF NOUVEAU COSTCO,750ML,12.0
300,3898,,ZZ G DUBEOUF B NOUVEAU ROSE,750ML,0.75,12.0,,3898,ZZ G DUBEOUF B NOUVEAU ROSE,750ML,12.0
301,3899,,ZZ G DUBEOUF DOM DE ROSIERS 2011,750ML,0.75,12.0,,3899,ZZ G DUBEOUF DOM DE ROSIERS 2011,750ML,12.0
302,3901,,ZZ G DUBEOUF BEAUJOLAIS 2017,750ML,0.75,12.0,,3901,ZZ G DUBEOUF BEAUJOLAIS 2017,750ML,12.0
303,3902,,ZZ G DUBEOUF FLEU QUATRE VENTS 15,750ML,0.75,12.0,,3902,ZZ G DUBEOUF FLEU QUATRE VENTS 15,750ML,12.0
304,3903,,ZZ G DUBEOUF SAINT AMOUR 15,750ML,0.75,12.0,,3903,ZZ G DUBEOUF SAINT AMOUR 15,750ML,12.0
305,3904,,ZZ GD DUBEOUF FLEURIE 2015,750ML,0.75,12.0,,3904,ZZ GD DUBEOUF FLEURIE 2015,750ML,12.0
306,3905,,ZZ G DUBEOUF MACON VILLAGES 2015,750ML,0.75,12.0,,3905,ZZ G DUBEOUF MACON VILLAGES 2015,750ML,12.0
307,3906,,ZZ G DUBEOUF POUILLY FUISSE 2011,750ML,0.75,12.0,,3906,ZZ G DUBEOUF POUILLY FUISSE 2011,750ML,12.0
308,3907,,G DUBEOUF BEAUJOLAIS NOUVEAU,750ML,0.75,12.0,,3907,G DUBEOUF BEAUJOLAIS NOUVEAU,750ML,12.0
309,3908,,ZZ G DUBEOUF CHIROUBLES PONTHE,750ML,0.75,12.0,,3908,ZZ G DUBEOUF CHIROUBLES PONTHE,750ML,12.0
310,3909,,ZZ G DUBEOUF BROUILLY COMBAITY,750ML,0.75,12.0,,3909,ZZ G DUBEOUF BROUILLY COMBAITY,750ML,12.0
311,3910,,ZZ G DUBEOUF C DU BROUILY RIAZ,750ML,0.75,12.0,,3910,ZZ G DUBEOUF C DU BROUILY RIAZ,750ML,12.0
312,3911,,ZZ G DUBEOUF COTES DU PY 15,750ML,0.75,12.0,,3911,ZZ G DUBEOUF COTES DU PY 15,750ML,12.0
313,3912,,ZZ G DUBEOUF FLEURIE MADONNE,750ML,0.75,12.0,,3912,ZZ G DUBEOUF FLEURIE MADONNE,750ML,12.0
314,3913,,ZZ G DUBEOUF BEAUJ VILL NOUVEAU,750ML,0.75,12.0,,3913,ZZ G DUBEOUF BEAUJ VILL NOUVEAU,750ML,12.0
315,3914,,TOSO RSV MALBEC 2016,750ML,0.75,12.0,,3914,TOSO RSV MALBEC 2016,750ML,12.0
