ProductKey,PRODUCT_ID,PRODUCT_DESCRIPTION,SIZE_RAW,SIZE_VALUE,PACK_RAW,PACK,STRENGTH,PROVIDER_SOURCE_ID,PROVIDER_ID,CLIENT_ID,SOURCE_SYSTEM_ID,UNIVERSAL_PROD_CODE,ACTIVE_FLAG,CREATE_DATE,AUTOMAP_ID,MANUFACTURER_NAME,CATEGORY_LEVEL_LL_DESCR,BRAND_LEVEL_LL_DESCR
7314,47996,CHAMP PALMER & CO BRUT RSV,750M,0.7500,6,6.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7315,47997,CHAMP PALMER & CO BL DE BL,750M,0.7500,6,6.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7316,48001,CHAMP PALMER & CO ROSE RSV NV,750M,0.7500,6,6.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7317,48007,CHAMP PALMER & CO BRUT RSV,375M,0.3750,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7318,48011,CHAMP PALMER & CO BL DE BL,1.5L,1.5000,3,3.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7319,48015,CHAMP PALMER & CO BRUT RSV,1.5L,1.5000,3,3.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7320,486140,MOCHETTO M PINK MOSC/BRACH BL,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7321,50656,HAY MAKER SAUV BL,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7322,50900,TRACKERS CROSSING CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7323,50910,TRACKERS CROSSING CHARD,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7324,50914,TRACKERS CROSSING CHARD,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7325,52742,BIANCHI LEO MALBEC PREM,750M,0.7500,6,6.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7326,672171,VILLA VARDA GRAPPA MOSCATO,375M,0.3750,12,12.00,800,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7327,672179,VILLA VARDA CAMOMILLA LIQ,750M,0.7500,6,6.00,560,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7328,672180,VILLA VARDA ELDERFLOWER LIQ,750M,0.7500,6,6.00,560,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7329,672181,VILLA VARDA GREEN APL LIQ,750M,0.7500,6,6.00,560,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7330,71034,TROPICAL GRPFRT MOSCATO,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7331,786131,BIANCHI VALENTIN CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7332,786157,KIRKLAND SIG RIOJA RSV QS,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7333,786204,BIANCHI FAMIGLIA MALBEC,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7334,786219,ELSA TORRONTES,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7335,786223,BIANCHI FAMIGLIA MALBEC,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7336,786266,BOSIO TRFLE HNTER LEDA BARBERA,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7337,786304,NEW AGE ROSE,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7338,786311,NEW AGE RED,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7339,786313,NEW AGE WHT BLND,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7340,786314,NEW AGE WHT BLND,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7341,786327,BIANCHI VALENTIN MALBEC,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7342,786484,ELSA MALBEC,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7343,786490,ELSA MALBEC,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7344,786518,ELSA MALBEC,1L,1.0000,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7345,786527,SENSUAL MALBEC,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7346,786539,SENSUAL CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7347,786544,SIMONSIG CHENIN BL,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7348,786552,EPONYMOUS CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7349,786574,TWO ANGELS SAUV BL,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7351,786657,VINA EGUIA TEMP RSV,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7352,786659,VINA EGUIA RIOJA TEMP CRIANZA,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7354,786667,TWO ANGELS MAYACAMAS CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7355,786669,TWO ANGELS P SIRAH,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7356,786673,TROPICAL PASSION FRUIT MOSCATO,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7357,786687,EPONYMOUS CAB,750M,0.7500,6,6.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7358,786693,VINA EGUIA RIOJA TEMP,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7359,786695,TROPICAL MANGO MOSCATO,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7360,786711,TWO ANGELS MAYACAMAS CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7361,786722,VINA EGUIA RIOJA BLANCO,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7362,786741,TWO ANGELS P SIRAH,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7363,786760,EPONYMOUS SPRING MTN CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7364,786762,FERRY LACOMBE HAEDUS ROSE,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7365,786862,PILLAR BOX SHIRAZ RSV,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7366,786874,PILLAR BOX WHT,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7367,786875,PILLAR BOX RED,750M,0.7500,12,12.00,1000,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7368,786916,DEAD LETTER OFFICE SHIRAZ,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7369,786928,PILLAR BOX CAB RSV,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7370,798855,GRANT BURGE HOLY TRINITY,750M,0.7500,6,6.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7371,807480,FOPPIANO LOT 96 RED,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7372,807485,FOPPIANO PETITE SIRAH,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7373,88464,LUCA BOSIO ROSSO SEMI SWT RED,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7374,94826,LUCA BOSIO NEBBIOLO D ALBA,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7375,97825,TROPICAL MANGO MOSCATO,375M,0.3750,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7376,97828,TROPICAL PASSION FRUIT MOSCATO,375M,0.3750,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7377,99191,BIANCHI FAMIGLIA CAB,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7378,99674,STANDARD ISSUE CUV PROSECCO,750M,0.7500,12,12.00,0,70153,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7379,100244,DA LUCA PROSECCO,187M,0.1870,24,24.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7380,106121,KIRKLAND SIG RIOJA RSV QS,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7381,107740,MACAW TANNAT,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7382,107741,MACAW MERLOT,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7383,107743,MACAW MOSCATO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7384,110423,STANDARD ISSUE CUV PROSECCO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7385,111780,TROPICAL PCH MOSCATO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7386,111799,QUINTA DO VALLADO TOURIGA,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7387,119806,TROPICAL CRNBRY MOSCATO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7388,121168,MUD HOUSE CNTRL OTAGO P NOIR,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7389,121226,DA LUCA SPRK ROSE,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7390,121234,DA LUCA PROSECCO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7391,121749,CHAMP PALMER & CO BRUT RSV,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7392,125261,PASCUAL TOSO MALBEC RSV,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7393,125264,PASCUAL TOSO MALBEC RSV,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7394,125274,PASCUAL TOSO CAB,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7395,125284,PASCUAL TOSO MALBEC,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7396,125303,PASCUAL TOSO TORRONTES,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7397,125306,PASCUAL TOSO CAB RSV,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7398,125336,PASCUAL TOSO ALTA MALBEC RSV,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7399,125340,PASCUAL TOSO MAGDALENA MALBEC,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7400,125342,PASCUAL TOSO ALTA CAB,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7401,125356,PASCUAL TOSO FINCA PEDGREGAL,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7402,125475,PASCUAL TOSO SPRK BRUT,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7403,129351,OUTLOT SON SAUV BL,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7404,129353,OUTLOT SON CHARD,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7405,129354,OUTLOT ALEX VLY CAB,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7406,129610,ECHO FALLS PCH & MANGO FUSION,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7407,129618,ECHO FALLS RASP & CURR FUSION,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7408,129620,ECHO FALLS SUMM BERRIES FUSION,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7409,129840,XYZIN OLD VINE CALI ZIN,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7410,149257,LUCA BOSIO BLK SEMI SWT RED,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7411,149258,LUCA BOSIO DARK RED SEMI SWT,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7412,175406,FERRY LACOMBE MIRA ROSE,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7413,176179,TROPICAL MOSCATO COMBO,375M,0.3750,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7414,201957,MORSE CODE SHIRAZ,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7415,202232,2GO MOSCATO FRIZZANTE,187M,0.1870,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7416,202233,2GO SECCO FRIZZANTE,187M,0.1870,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7417,206245,TROPICAL BLUBRY MOSCATO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7418,206655,SNOWFLAKES SWEET RED WINE,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7419,206656,SNOWFLAKES MOSCATO D'ASTI,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7420,210275,TRACKERS CROSSING SHIRAZ,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7421,217513,QUINTA DO VALLADO DOURO RES,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7422,22570,PASCUAL TOSO ALTA MALBEC RSV,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7423,251054,GEYSER PEAK CAB,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7424,251074,GEYSER PEAK CHARD,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7425,251120,GEYSER PEAK RR SAUV BL,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7426,251680,GEYSER PEAK P GRIGIO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7427,264626,BIANCHI LEO MALBEC,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7428,264650,BIANCHI LEO TORRONTES,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7429,264710,PERINI FRACAO UNICA CAB,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7430,28351,TROPICAL STRBRY MOSCATO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7431,31778,STONE VALLEY CHARD,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7432,31780,STONE VALLEY CAB,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7433,31781,STONE VALLEY MERLOT,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7434,31782,STONE VALLEY RED BLND,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7435,322074,TRACKERS CROSSING SHIRAZ,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7436,322184,HARDYS WHISKERS PORT,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7437,3270,SAO MIGUEL SUL RED,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7438,3277,HERDADE PIMENTA RED 13,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7439,3280,H SAO MIGUEL COLHEITA SEL 15,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7440,3281,H SAO MIGUEL ESCOLHA EOLOG 14,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7441,346054,STONES GINGER WINE,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7442,35375,PARSONS FLAT CAB/SHIRAZ,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7443,40417,L10 PREMIUM MALBEC,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7444,463234,IRONSTONE CAB,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7445,463271,IRONSTONE CHARD,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7446,463302,IRONSTONE P GRIGIO,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7447,463333,IRONSTONE OBSESSION SYMPHONY,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7448,463338,IRONSTONE OBSESSION RED,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7449,463353,IRONSTONE ZIN OV RSV,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7450,463354,IRONSTONE ZIN OV RSV,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7451,463359,LEAPING HORSE CHARD,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7452,463363,LEAPING HORSE CAB,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7453,463364,LEAPING HORSE MERLOT,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7454,47340,TOM OF FINLAND OUTSTANDING RED,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7455,479875,MUD HOUSE SAUV BL,750M,0.7500,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7456,47996,CHAMP PALMER & CO BRUT RSV,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7457,47997,CHAMP PALMER & CO BL DE BL,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7458,48001,CHAMP PALMER & CO ROSE RSV NV,750M,0.7500,6,6.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7459,48007,CHAMP PALMER & CO BRUT RSV,375M,0.3750,12,12.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
7460,48011,CHAMP PALMER & CO BL DE BL,1.5L,1.5000,3,3.00,0,70502,241,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,QUI,NULL,NULL
