PRODUCT_LIBRARY_KEY,CLIENT_ID,PROVIDER_ID,PROVIDER_SOURCE_ID,PRODUCT_ID,PRODUCT_DESCRIPTION,SIZE_UOM,SIZE_RAW,SIZE_VALUE,SELLING_UOM,PACK_RAW,PACK,UNITS_PER_PALLET,EQUIV_VALUE,STRENGTH,UPC,SCC,EAN,MANUFACTURER_NAME,AUTOMAP_ID,CURRENT_FEED_FLAG,ACTIVE_FLAG,SOURCE_SYSTEM_ID,AUDIT_LOAD_KEY,FILE_KEY,CREATE_DATE,UPDATE_DATE,UPDATE_USER_ID,AGE
82,67,NULL,NULL,APCSNV187,Atlas Peak Napa Cab Sauv 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000090,10899911000097,00899911000090,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
83,67,NULL,NULL,APVCS197,Atlas Peak AVA Cab Sauv 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000045,10899911000042,00899911000045,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
84,67,NULL,NULL,ARPG147,Villa Arfanta Pinot Grigio 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
85,67,NULL,NULL,ASCH107,Angel's Secret Chard 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
86,67,NULL,NULL,ASML077,Angel's Secret Merlot 07,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2007
87,67,NULL,NULL,ASML097,Angel's Secret Merlot 09,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2009
88,67,NULL,NULL,ASML107,Angel's Secret Merlot 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
89,67,NULL,NULL,ASML117,Angel's Secret Merlot 11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899188001332,10899188001339,00899188001332,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
90,67,NULL,NULL,ASPS107,Angel's Secret Petite Sirah 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
91,67,NULL,NULL,ASSB107,Angel's Secret Sauv Blanc 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
92,67,NULL,NULL,ASSB127,Angel's Secret Sauv Blanc 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
93,67,NULL,NULL,ASZN084,Angel's Secret Zin 08 1.5L,LITER,1.5,1.5000,NULL,6,6.00,NULL,0.16666600000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2008
94,67,NULL,NULL,ASZN087,Angel's Secret Zinfandel 08,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2008
95,67,NULL,NULL,AYLR107,Ayres Lewis Rogers PNoir 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
96,67,NULL,NULL,AYLR117,Ayres Lewis Rogers PNoir 11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
97,67,NULL,NULL,AYLR127,Ayres Lewis Rogers PNoir 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
98,67,NULL,NULL,AYLR137,Ayres Lewis Rogers PNoir 13,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
99,67,NULL,NULL,AYPI107,Ayres Pioneer Pinot Noir10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
100,67,NULL,NULL,AYPI117,Ayres Pioneer Pinot Noir11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
101,67,NULL,NULL,AYPI127,Ayres Pioneer Pinot Noir12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
102,67,NULL,NULL,AYPI137,Ayres Pioneer Pinot Noir13,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
103,67,NULL,NULL,AYPS107,Ayres Perspective Pinot Noir10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
104,67,NULL,NULL,AYPS117,Ayres Perspective Pinot Noir11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
105,67,NULL,NULL,AYPS137,Ayres Perspective Pinot Noir13,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
106,67,NULL,NULL,AYWP107,Ayres Willamette Pinot Noir 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
107,67,NULL,NULL,AYWP117,Ayres Willamette Pinot Noir 11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
108,67,NULL,NULL,AYWP127,Ayres Willamette Pinot Noir 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
109,67,NULL,NULL,AYWP137,Ayres Willamette Pinot Noir 13,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
110,67,NULL,NULL,BBCS197,Bianchi Oasis Sur Cab Sauv 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899188001646,10899188001643,00899188001646,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
111,67,NULL,NULL,BBCS207,Bianchi Oasis Sur Cab Sauv 20,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899188001646,10899188001643,00899188001646,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2020
112,67,NULL,NULL,BBMB197,Bianchi Oasis Sur Malbec 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899188001653,10899188001650,00899188001653,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
113,67,NULL,NULL,BBMB207,Bianchi Oasis Sur Malbec 20,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899188001653,00899188001653,00899188001653,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2020
114,67,NULL,NULL,BCAS167,Bel Colle Barb Asti Nuwanda 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103230,N/A,00609750103230,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
115,67,NULL,NULL,BCAS177,Bel Colle Barb Asti Nuwanda 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103230,NULL,00609750103230,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
116,67,NULL,NULL,BCAS197,Bel Colle Barb Asti Nuwanda 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103230,n/a,00609750103230,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
117,67,NULL,NULL,BCBB127,Bel Colle Barbaresco 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103186,n/a,00609750103186,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
118,67,NULL,NULL,BCBB147,Bel Colle Barbaresco 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103186,16097501031868,00609750103186,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
119,67,NULL,NULL,BCBD167,Bel Colle Bar Alba Ape Reale16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103117,NULL,00609750103117,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
120,67,NULL,NULL,BCBD177,Bel Colle Bar Alba Ape Reale17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103117,NULL,00609750103117,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
121,67,NULL,NULL,BCBM097,Bel Colle Monvigliero Barolo09,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103148,16097501031481,00609750103148,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2009
122,67,NULL,NULL,BCBM117,Bel Colle Monvigliero Barolo11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103148,16097501031481,00609750103148,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
123,67,NULL,NULL,BCBM137,Bel Colle Monvigliero Barolo13,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,0609750103148,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
124,67,NULL,NULL,BCBM147,Bel Colle Monvigliero Barolo14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103148,16097501031481,00609750103148,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
125,67,NULL,NULL,BCBP157,Bel Colle Barbaresco Pajore 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103254,n/a,00609750103254,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
126,67,NULL,NULL,BCBP167,Bel Colle Barbaresco Pajore 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103254,n/a,00609750103254,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
127,67,NULL,NULL,BCBP177,Bel Colle Barbaresco Pajore 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103254,n/a,00609750103254,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
128,67,NULL,NULL,BCBR117,Bel Colle Roncaglie Barbares11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103209,16097501032099,00609750103209,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
129,67,NULL,NULL,BCBS107,Bel Colle Simposio Barolo 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103124,1069750103121,00609750103124,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
130,67,NULL,NULL,BCBS117,Bel Colle Simposio Barolo 11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103124,1069750103121,00609750103124,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
131,67,NULL,NULL,BCBS127,Bel Colle Simposio Barolo 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103124,10609750103121,00609750103124,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
132,67,NULL,NULL,BCBS137,Bel Colle Simposio Barolo 13,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,857852002238,NULL,00857852002238,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
133,67,NULL,NULL,BCBS147,Bel Colle Simposio Barolo 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103124,n/a,00609750103124,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
134,67,NULL,NULL,BCBS157,Bel Colle Simposio Barolo 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103124,n/a,00609750103124,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
135,67,NULL,NULL,BCBS167,Bel Colle Simposio Barolo16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103124,NULL,00609750103124,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
136,67,NULL,NULL,BCDA177,Bel Colle Dolcetto D' Alba 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,609750103056,n/a,00609750103056,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
137,67,NULL,NULL,BCH057,Famiglia Chardonnay 05,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2005
138,67,NULL,NULL,BCH067,Famiglia Chardonnay 06,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2006
139,67,NULL,NULL,BCH077,Famiglia Chardonnay 07,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2007
140,67,NULL,NULL,BCH087,Famiglia Chardonnay 08,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2008
141,67,NULL,NULL,BCH097,Famiglia Chardonnay 09,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2009
142,67,NULL,NULL,BCH107,Famiglia Chardonnay 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
143,67,NULL,NULL,BCH117,Famiglia Chardonnay 11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
144,67,NULL,NULL,BCH127,Famiglia Chardonnay 12,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
145,67,NULL,NULL,BCH137,Famiglia Chardonnay 13 New,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
146,67,NULL,NULL,BCH147,Famiglia Chardonnay 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
147,67,NULL,NULL,BCH157,Famiglia Chardonnay 15,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2015
148,67,NULL,NULL,BCH167,Famiglia Chardonnay 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
149,67,NULL,NULL,BCH177,Famiglia Chardonnay 17,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2017
150,67,NULL,NULL,BCH187,Famiglia Chardonnay 18,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000052,10899911000059,00899911000052,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2018
151,67,NULL,NULL,BCRB7-16,Bear Creek  Red Blend 16,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,693296217285,10693296217282,00693296217285,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2016
152,67,NULL,NULL,BCRB7-19,Bear Creek  Red Blend 19,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,693296217285,10693296217282,00693296217285,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2019
153,67,NULL,NULL,BCS057,Famiglia Cabernet Sauvignon 05,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2005
154,67,NULL,NULL,BCS063,Famiglia Cabernet Sauvignon 06,LITER,3,3.0000,NULL,4,4.00,NULL,0.33333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2006
155,67,NULL,NULL,BCS077,Famiglia Cabernet Sauvignon 07,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2007
156,67,NULL,NULL,BCS087,Famiglia Cabernet Sauvignon 08,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2008
157,67,NULL,NULL,BCS097,Famiglia Cabernet Sauvignon 09,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2009
158,67,NULL,NULL,BCS107,Famiglia Cabernet Sauvignon 10,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2010
159,67,NULL,NULL,BCS117,Famiglia Cabernet Sauvignon 11,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,NULL,NULL,NULL,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2011
160,67,NULL,NULL,BCS127,Famiglia Cabernet Sauv 12 New,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000076,10899911000073,00899911000076,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2012
161,67,NULL,NULL,BCS137,Famiglia Cabernet Sauv 13 New,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000076,10899911000073,00899911000076,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2013
162,67,NULL,NULL,BCS147,Famiglia Cabernet Sauv 14,LITER,0.75,0.7500,NULL,12,12.00,NULL,0.08333300000000,NULL,899911000076,10899911000073,00899911000076,QUINT,NULL,NULL,1,QUINT,5626710,10800882,7/30/2021 21:35,7/30/2021 21:35,VI_APT_PL_PRODUCT_LIBRARY_CL,2014
